Date;Humidity;WindSpd;WindSpdMin;WindSpdMax;WindDir;AirTem;AirPres Vaisala;Okres
2018-09-11 01:00;90;5.17;3.59;6.65;222.29;17.10;1018.81;III kw. 
2018-09-11 02:00;90;5.48;3.72;7.00;214.24;17.15;1018.16;III kw. 
2018-09-11 03:00;89;5.42;3.66;7.04;217.26;17.07;1018.31;III kw. 
2018-09-11 04:00;92;4.87;3.94;6.24;231.67;16.88;1018.31;III kw. 
2018-09-11 05:00;94;5.25;3.69;6.38;226.94;16.78;1018.13;III kw. 
2018-09-11 06:00;96;4.63;3.46;5.78;218.98;16.90;1018.25;III kw. 
2018-09-11 07:00;96;4.26;2.95;5.09;225.67;17.48;1018.19;III kw. 
2018-09-11 08:00;95;4.42;3.07;5.34;216.16;17.82;1018.29;III kw. 
2018-09-11 09:00;89;3.90;2.72;4.93;215.24;18.57;1018.47;III kw. 
2018-09-11 10:00;82;7.65;5.10;9.20;236.77;19.40;1017.89;III kw. 
2018-09-11 11:00;77;8.51;6.71;10.73;231.96;19.20;1017.69;III kw. 
2018-09-11 12:00;76;9.77;7.16;12.15;230.55;18.99;1017.23;III kw. 
2018-09-11 13:00;81;6.86;5.21;9.01;220.32;17.29;1017.13;III kw. 
2018-09-11 14:00;80;8.69;5.42;11.08;217.28;17.90;1016.82;III kw. 
2018-09-11 15:00;78;9.77;7.55;12.92;224.47;18.30;1016.17;III kw. 
2018-09-11 16:00;79;8.17;4.85;12.38;211.05;18.28;1015.63;III kw. 
2018-09-11 17:00;81;8.93;5.99;11.09;213.18;18.46;1015.27;III kw. 
2018-09-11 18:00;81;9.51;6.44;12.01;211.97;18.71;1015.16;III kw. 
2018-09-11 19:00;81;10.22;7.65;14.95;227.88;19.40;1015.12;III kw. 
2018-09-11 20:00;82;10.81;8.01;13.93;226.99;19.57;1014.74;III kw. 
2018-09-11 21:00;87;13.10;8.53;17.46;238.86;19.40;1014.62;III kw. 
2018-09-11 22:00;95;12.52;8.71;16.79;241.15;18.80;1014.80;III kw. 
2018-09-11 23:00;100;11.59;7.90;15.15;238.35;17.90;1014.88;III kw. 
2018-09-12 00:00;100;10.48;6.47;13.27;238.46;17.77;1014.87;III kw. 
2018-09-12 01:00;98;10.67;6.63;14.41;255.97;18.64;1014.78;III kw. 
2018-09-12 02:00;100;10.43;7.04;13.93;272.79;17.10;1014.95;III kw. 
2018-09-12 03:00;98;9.59;6.00;12.83;265.55;17.10;1015.20;III kw. 
2018-09-12 04:00;98;8.01;5.47;10.64;260.09;17.48;1015.03;III kw. 
2018-09-12 05:00;99;8.27;5.58;10.90;273.91;16.98;1014.95;III kw. 
2018-09-12 06:00;100;7.83;4.40;10.47;269.93;16.80;1014.80;III kw. 
2018-09-12 07:00;100;9.08;6.06;11.66;259.23;17.19;1014.77;III kw. 
2018-09-12 08:00;100;10.37;7.26;13.37;268.01;17.30;1015.15;III kw. 
2018-09-12 09:00;100;7.74;4.34;10.31;274.90;16.60;1015.55;III kw. 
2018-09-12 10:00;100;9.81;4.92;12.39;251.47;16.60;1015.49;III kw. 
2018-09-12 11:00;99;8.71;6.17;11.41;244.61;16.59;1015.83;III kw. 
2018-09-12 12:00;93;11.46;8.16;15.60;262.54;16.34;1016.07;III kw. 
2018-09-12 13:00;82;9.98;7.34;15.01;249.51;17.00;1016.18;III kw. 
2018-09-12 14:00;90;10.85;7.50;15.03;261.60;15.78;1016.42;III kw. 
2018-09-12 15:00;89;9.78;6.96;13.63;248.09;17.10;1016.72;III kw. 
2018-09-12 16:00;96;7.77;5.76;10.09;227.30;16.30;1016.75;III kw. 
2018-09-12 17:00;82;11.79;8.34;17.07;270.48;16.61;1016.72;III kw. 
2018-09-12 18:00;78;10.35;6.91;13.80;273.43;17.35;1017.37;III kw. 
2018-09-12 19:00;76;10.65;7.35;14.93;284.29;17.30;1017.69;III kw. 
2018-09-12 20:00;76;9.72;4.80;13.25;283.59;17.00;1018.16;III kw. 
2018-09-12 21:00;75;9.31;5.72;12.22;280.00;17.00;1018.40;III kw. 
2018-09-12 22:00;76;9.00;6.20;12.06;295.80;16.90;1018.64;III kw. 
2018-09-12 23:00;76;8.24;4.91;11.08;287.63;16.80;1018.68;III kw. 
2018-09-13 00:00;76;8.56;5.40;11.97;293.09;16.98;1018.99;III kw. 
2018-09-13 01:00;74;8.45;5.59;11.34;292.28;16.97;1018.96;III kw. 
2018-09-13 02:00;71;7.76;4.76;10.78;290.99;16.90;1019.11;III kw. 
2018-09-13 03:00;71;7.05;4.27;9.45;290.32;16.80;1019.18;III kw. 
2018-09-13 04:00;70;6.83;3.50;8.86;282.31;16.70;1019.60;III kw. 
2018-09-13 05:00;71;6.41;3.31;9.33;287.55;16.67;1019.91;III kw. 
2018-09-13 06:00;69;6.90;4.57;9.68;284.74;16.60;1020.41;III kw. 
2018-09-13 07:00;68;6.66;3.86;8.90;278.70;16.50;1020.72;III kw. 
2018-09-13 08:00;69;6.50;4.18;9.56;274.44;16.40;1021.09;III kw. 
2018-09-13 09:00;72;6.39;3.72;9.14;281.78;16.30;1021.41;III kw. 
2018-09-13 10:00;70;5.92;3.07;8.05;281.44;16.58;1021.56;III kw. 
2018-09-13 11:00;68;5.73;2.62;8.36;287.28;16.50;1021.54;III kw. 
2018-09-13 12:00;67;6.16;3.86;8.36;279.20;16.48;1021.07;III kw. 
2018-09-13 13:00;68;5.46;2.49;7.78;281.68;16.48;1020.93;III kw. 
2018-09-13 14:00;67;4.41;2.45;6.52;288.12;16.48;1020.64;III kw. 
2018-09-13 15:00;68;4.17;1.54;6.68;287.08;16.50;1020.24;III kw. 
2018-09-13 16:00;70;3.75;1.61;6.14;290.91;16.59;1019.80;III kw. 
2018-09-13 17:00;69;3.51;1.72;5.95;274.79;16.39;1019.38;III kw. 
2018-09-13 18:00;69;3.74;1.68;5.73;272.70;16.45;1019.71;III kw. 
2018-09-13 19:00;68;3.74;1.58;5.60;281.95;16.50;1019.78;III kw. 
2018-09-13 20:00;89;2.94;1.71;4.17;192.29;14.05;1019.53;III kw. 
2018-09-13 21:00;89;3.35;2.13;4.44;190.18;13.69;1019.86;III kw. 
2018-09-13 22:00;92;4.12;2.37;6.49;175.97;12.93;1019.76;III kw. 
2018-09-13 23:00;92;3.31;2.04;5.11;181.05;12.90;1019.73;III kw. 
2018-09-14 00:00;89;3.34;2.05;4.78;190.30;13.00;1019.68;III kw. 
2018-09-14 01:00;91;3.04;1.94;4.80;188.83;12.90;1019.62;III kw. 
2018-09-14 02:00;88;4.12;2.56;5.69;196.86;13.05;1019.58;III kw. 
2018-09-14 03:00;92;3.35;2.32;5.38;187.35;12.20;1019.40;III kw. 
2018-09-14 04:00;93;3.26;2.15;4.72;194.79;12.01;1019.55;III kw. 
2018-09-14 05:00;92;3.66;2.40;5.46;184.01;12.40;1019.71;III kw. 
2018-09-14 06:00;87;4.30;2.61;6.00;196.50;13.30;1020.09;III kw. 
2018-09-14 07:00;83;3.31;2.10;4.75;195.98;14.46;1020.35;III kw. 
2018-09-14 08:00;77;4.54;3.52;6.12;224.95;15.78;1020.66;III kw. 
2018-09-14 09:00;64;4.07;2.74;5.21;239.40;17.00;1020.84;III kw. 
2018-09-14 10:00;69;4.30;2.30;6.03;264.30;17.15;1020.66;III kw. 
2018-09-14 11:00;68;6.02;3.85;7.73;276.55;17.48;1020.44;III kw. 
2018-09-14 12:00;73;6.15;4.03;8.02;277.81;17.30;1019.95;III kw. 
2018-09-14 13:00;74;6.32;3.88;8.38;271.62;17.67;1019.96;III kw. 
2018-09-14 14:00;71;5.97;3.83;8.09;276.11;17.70;1019.76;III kw. 
2018-09-14 15:00;70;5.66;3.29;7.77;285.07;17.68;1019.41;III kw. 
2018-09-14 16:00;69;4.57;2.51;6.66;275.55;17.70;1019.22;III kw. 
2018-09-14 17:00;69;3.15;1.75;5.70;278.29;17.39;1019.17;III kw. 
2018-09-14 18:00;69;2.03;0.67;3.86;266.01;17.30;1019.22;III kw. 
2018-09-14 19:00;86;3.16;1.60;4.61;168.44;15.40;1019.18;III kw. 
2018-09-14 20:00;84;3.51;1.93;5.28;171.87;15.28;1019.22;III kw. 
2018-09-14 21:00;84;3.41;1.73;4.88;163.63;15.32;1019.00;III kw. 
2018-09-14 22:00;84;3.39;1.83;5.05;169.11;15.10;1018.84;III kw. 
2018-09-14 23:00;82;4.01;2.10;5.11;163.36;15.70;1018.51;III kw. 
2018-09-15 00:00;85;3.46;1.74;4.99;169.45;15.10;1017.92;III kw. 
2018-09-15 01:00;82;2.91;1.45;4.19;169.80;15.31;1017.37;III kw. 
2018-09-15 02:00;84;0.89;0.00;2.05;174.10;14.84;1016.93;III kw. 
2018-09-15 03:00;81;3.37;2.14;5.30;180.87;15.48;1016.38;III kw. 
2018-09-15 04:00;83;3.71;2.50;4.79;193.70;15.65;1016.06;III kw. 
2018-09-15 05:00;82;6.05;4.32;7.58;208.72;15.70;1016.19;III kw. 
2018-09-15 06:00;82;6.47;4.83;8.85;214.41;15.80;1016.09;III kw. 
2018-09-15 07:00;81;6.49;5.18;8.97;225.48;16.23;1016.71;III kw. 
2018-09-15 08:00;82;7.22;4.94;8.66;236.79;16.82;1016.40;III kw. 
2018-09-15 09:00;78;7.01;4.93;8.70;245.51;17.60;1016.54;III kw. 
2018-09-15 10:00;71;9.75;6.87;12.03;255.62;18.07;1016.20;III kw. 
2018-09-15 11:00;81;11.14;6.53;14.48;260.57;17.80;1015.95;III kw. 
2018-09-15 12:00;79;12.67;8.20;16.49;256.46;17.80;1016.05;III kw. 
2018-09-15 13:00;94;10.78;7.94;15.22;247.50;14.49;1016.68;III kw. 
2018-09-15 14:00;89;8.24;5.46;11.23;238.02;15.73;1016.89;III kw. 
2018-09-15 15:00;;;;;;;;III kw. 
2018-09-15 16:00;;;;;;;;III kw. 
2018-09-15 17:00;;;;;;;;III kw. 
2018-09-15 18:00;;;;;;;;III kw. 
2018-09-15 19:00;;;;;;;;III kw. 
2018-09-15 20:00;;;;;;;;III kw. 
2018-09-15 21:00;;;;;;;;III kw. 
2018-09-15 22:00;;;;;;;;III kw. 
2018-09-15 23:00;;;;;;;;III kw. 
2018-09-16 00:00;;;;;;;;III kw. 
2018-09-16 01:00;;;;;;;;III kw. 
2018-09-16 02:00;;;;;;;;III kw. 
2018-09-16 03:00;;;;;;;;III kw. 
2018-09-16 04:00;;;;;;;;III kw. 
2018-09-16 05:00;;;;;;;;III kw. 
2018-09-16 06:00;;;;;;;;III kw. 
2018-09-16 07:00;;;;;;;;III kw. 
2018-09-16 08:00;;;;;;;;III kw. 
2018-09-16 09:00;;;;;;;;III kw. 
2018-09-16 10:00;;;;;;;;III kw. 
2018-09-16 11:00;;;;;;;;III kw. 
2018-09-16 12:00;;;;;;;;III kw. 
2018-09-16 13:00;;;;;;;;III kw. 
2018-09-16 14:00;;;;;;;;III kw. 
2018-09-16 15:00;;;;;;;;III kw. 
2018-09-16 16:00;;;;;;;;III kw. 
2018-09-16 17:00;;;;;;;;III kw. 
2018-09-16 18:00;;;;;;;;III kw. 
2018-09-16 19:00;;;;;;;;III kw. 
2018-09-16 20:00;;;;;;;;III kw. 
2018-09-16 21:00;;;;;;;;III kw. 
2018-09-16 22:00;;;;;;;;III kw. 
2018-09-16 23:00;;;;;;;;III kw. 
2018-09-17 00:00;;;;;;;;III kw. 
2018-09-17 01:00;;;;;;;;III kw. 
2018-09-17 02:00;;;;;;;;III kw. 
2018-09-17 03:00;;;;;;;;III kw. 
2018-09-17 04:00;;;;;;;;III kw. 
2018-09-17 05:00;;;;;;;;III kw. 
2018-09-17 06:00;;;;;;;;III kw. 
2018-09-17 07:00;;;;;;;;III kw. 
2018-09-17 08:00;;;;;;;;III kw. 
2018-09-17 09:00;;;;;;;;III kw. 
2018-09-17 10:00;;;;;;;;III kw. 
2018-09-17 11:00;;;;;;;;III kw. 
2018-09-17 12:00;;;;;;;;III kw. 
2018-09-17 13:00;;;;;;;;III kw. 
2018-09-17 14:00;;;;;;;;III kw. 
2018-09-17 15:00;;;;;;;;III kw. 
2018-09-17 16:00;;;;;;;;III kw. 
2018-09-17 17:00;;;;;;;;III kw. 
2018-09-17 18:00;;;;;;;;III kw. 
2018-09-17 19:00;;;;;;;;III kw. 
2018-09-17 20:00;;;;;;;;III kw. 
2018-09-17 21:00;;;;;;;;III kw. 
2018-09-17 22:00;;;;;;;;III kw. 
2018-09-17 23:00;;;;;;;;III kw. 
2018-09-18 00:00;;;;;;;;III kw. 
2018-09-18 01:00;;;;;;;;III kw. 
2018-09-18 02:00;;;;;;;;III kw. 
2018-09-18 03:00;;;;;;;;III kw. 
2018-09-18 04:00;;;;;;;;III kw. 
2018-09-18 05:00;;;;;;;;III kw. 
2018-09-18 06:00;;;;;;;;III kw. 
2018-09-18 07:00;;;;;;;;III kw. 
2018-09-18 08:00;;;;;;;;III kw. 
2018-09-18 09:00;;;;;;;;III kw. 
2018-09-18 10:00;;;;;;;;III kw. 
2018-09-18 11:00;;;;;;;;III kw. 
2018-09-18 12:00;;;;;;;;III kw. 
2018-09-18 13:00;;;;;;;;III kw. 
2018-09-18 14:00;;;;;;;;III kw. 
2018-09-18 15:00;;;;;;;;III kw. 
2018-09-18 16:00;;;;;;;;III kw. 
2018-09-18 17:00;;;;;;;;III kw. 
2018-09-18 18:00;;;;;;;;III kw. 
2018-09-18 19:00;;;;;;;;III kw. 
2018-09-18 20:00;;;;;;;;III kw. 
2018-09-18 21:00;;;;;;;;III kw. 
2018-09-18 22:00;;;;;;;;III kw. 
2018-09-18 23:00;;;;;;;;III kw. 
2018-09-19 00:00;;;;;;;;III kw. 
2018-09-19 01:00;;;;;;;;III kw. 
2018-09-19 02:00;;;;;;;;III kw. 
2018-09-19 03:00;;;;;;;;III kw. 
2018-09-19 04:00;;;;;;;;III kw. 
2018-09-19 05:00;;;;;;;;III kw. 
2018-09-19 06:00;;;;;;;;III kw. 
2018-09-19 07:00;;;;;;;;III kw. 
2018-09-19 08:00;;;;;;;;III kw. 
2018-09-19 09:00;;;;;;;;III kw. 
2018-09-19 10:00;;;;;;;;III kw. 
2018-09-19 11:00;;;;;;;;III kw. 
2018-09-19 12:00;;;;;;;;III kw. 
2018-09-19 13:00;;;;;;;;III kw. 
2018-09-19 14:00;;;;;;;;III kw. 
2018-09-19 15:00;;;;;;;;III kw. 
2018-09-19 16:00;;;;;;;;III kw. 
2018-09-19 17:00;;;;;;;;III kw. 
2018-09-19 18:00;;;;;;;;III kw. 
2018-09-19 19:00;;;;;;;;III kw. 
2018-09-19 20:00;;;;;;;;III kw. 
2018-09-19 21:00;;;;;;;;III kw. 
2018-09-19 22:00;;;;;;;;III kw. 
2018-09-19 23:00;;;;;;;;III kw. 
2018-09-20 00:00;;;;;;;;III kw. 
2018-09-20 01:00;;;;;;;;III kw. 
2018-09-20 02:00;;;;;;;;III kw. 
2018-09-20 03:00;;;;;;;;III kw. 
2018-09-20 04:00;;;;;;;;III kw. 
2018-09-20 05:00;;;;;;;;III kw. 
2018-09-20 06:00;;;;;;;;III kw. 
2018-09-20 07:00;;;;;;;;III kw. 
2018-09-20 08:00;;;;;;;;III kw. 
2018-09-20 09:00;;;;;;;;III kw. 
2018-09-20 10:00;;;;;;;;III kw. 
2018-09-20 11:00;;;;;;;;III kw. 
2018-09-20 12:00;;;;;;;;III kw. 
2018-09-20 13:00;;;;;;;;III kw. 
2018-09-20 14:00;;;;;;;;III kw. 
2018-09-20 15:00;;;;;;;;III kw. 
2018-09-20 16:00;;;;;;;;III kw. 
2018-09-20 17:00;;;;;;;;III kw. 
2018-09-20 18:00;;;;;;;;III kw. 
2018-09-20 19:00;;;;;;;;III kw. 
2018-09-20 20:00;;;;;;;;III kw. 
2018-09-20 21:00;;;;;;;;III kw. 
2018-09-20 22:00;;;;;;;;III kw. 
2018-09-20 23:00;;;;;;;;III kw. 
2018-09-21 00:00;;;;;;;;III kw. 
2018-09-21 01:00;;;;;;;;III kw. 
2018-09-21 02:00;;;;;;;;III kw. 
2018-09-21 03:00;;;;;;;;III kw. 
2018-09-21 04:00;;;;;;;;III kw. 
2018-09-21 05:00;;;;;;;;III kw. 
2018-09-21 06:00;;;;;;;;III kw. 
2018-09-21 07:00;;;;;;;;III kw. 
2018-09-21 08:00;;;;;;;;III kw. 
2018-09-21 09:00;;;;;;;;III kw. 
2018-09-21 10:00;;;;;;;;III kw. 
2018-09-21 11:00;;;;;;;;III kw. 
2018-09-21 12:00;;;;;;;;III kw. 
2018-09-21 13:00;;;;;;;;III kw. 
2018-09-21 14:00;;;;;;;;III kw. 
2018-09-21 15:00;;;;;;;;III kw. 
2018-09-21 16:00;;;;;;;;III kw. 
2018-09-21 17:00;;;;;;;;III kw. 
2018-09-21 18:00;;;;;;;;III kw. 
2018-09-21 19:00;;;;;;;;III kw. 
2018-09-21 20:00;;;;;;;;III kw. 
2018-09-21 21:00;;;;;;;;III kw. 
2018-09-21 22:00;;;;;;;;III kw. 
2018-09-21 23:00;;;;;;;;III kw. 
2018-09-22 00:00;;;;;;;;III kw. 
2018-09-22 01:00;;;;;;;;III kw. 
2018-09-22 02:00;;;;;;;;III kw. 
2018-09-22 03:00;;;;;;;;III kw. 
2018-09-22 04:00;;;;;;;;III kw. 
2018-09-22 05:00;;;;;;;;III kw. 
2018-09-22 06:00;;;;;;;;III kw. 
2018-09-22 07:00;;;;;;;;III kw. 
2018-09-22 08:00;;;;;;;;III kw. 
2018-09-22 09:00;;;;;;;;III kw. 
2018-09-22 10:00;;;;;;;;III kw. 
2018-09-22 11:00;;;;;;;;III kw. 
2018-09-22 12:00;;;;;;;;III kw. 
2018-09-22 13:00;;;;;;;;III kw. 
2018-09-22 14:00;;;;;;;;III kw. 
2018-09-22 15:00;;;;;;;;III kw. 
2018-09-22 16:00;;;;;;;;III kw. 
2018-09-22 17:00;;;;;;;;III kw. 
2018-09-22 18:00;;;;;;;;III kw. 
2018-09-22 19:00;;;;;;;;III kw. 
2018-09-22 20:00;;;;;;;;III kw. 
2018-09-22 21:00;;;;;;;;III kw. 
2018-09-22 22:00;;;;;;;;III kw. 
2018-09-22 23:00;;;;;;;;III kw. 
2018-09-23 00:00;;;;;;;;III kw. 
2018-09-23 01:00;;;;;;;;III kw. 
2018-09-23 02:00;;;;;;;;III kw. 
2018-09-23 03:00;;;;;;;;III kw. 
2018-09-23 04:00;;;;;;;;III kw. 
2018-09-23 05:00;;;;;;;;III kw. 
2018-09-23 06:00;;;;;;;;III kw. 
2018-09-23 07:00;;;;;;;;III kw. 
2018-09-23 08:00;;;;;;;;III kw. 
2018-09-23 09:00;;;;;;;;III kw. 
2018-09-23 10:00;;;;;;;;III kw. 
2018-09-23 11:00;;;;;;;;III kw. 
2018-09-23 12:00;;;;;;;;III kw. 
2018-09-23 13:00;;;;;;;;III kw. 
2018-09-23 14:00;;;;;;;;III kw. 
2018-09-23 15:00;;;;;;;;III kw. 
2018-09-23 16:00;;;;;;;;III kw. 
2018-09-23 17:00;;;;;;;;III kw. 
2018-09-23 18:00;;;;;;;;III kw. 
2018-09-23 19:00;;;;;;;;III kw. 
2018-09-23 20:00;;;;;;;;III kw. 
2018-09-23 21:00;;;;;;;;III kw. 
2018-09-23 22:00;;;;;;;;III kw. 
2018-09-23 23:00;;;;;;;;III kw. 
2018-09-24 00:00;;;;;;;;III kw. 
2018-09-24 01:00;;;;;;;;III kw. 
2018-09-24 02:00;;;;;;;;III kw. 
2018-09-24 03:00;;;;;;;;III kw. 
2018-09-24 04:00;;;;;;;;III kw. 
2018-09-24 05:00;;;;;;;;III kw. 
2018-09-24 06:00;;;;;;;;III kw. 
2018-09-24 07:00;;;;;;;;III kw. 
2018-09-24 08:00;;;;;;;;III kw. 
2018-09-24 09:00;;;;;;;;III kw. 
2018-09-24 10:00;;;;;;;;III kw. 
2018-09-24 11:00;;;;;;;;III kw. 
2018-09-24 12:00;;;;;;;;III kw. 
2018-09-24 13:00;;;;;;;;III kw. 
2018-09-24 14:00;;;;;;;;III kw. 
2018-09-24 15:00;;;;;;;;III kw. 
2018-09-24 16:00;;;;;;;;III kw. 
2018-09-24 17:00;;;;;;;;III kw. 
2018-09-24 18:00;;;;;;;;III kw. 
2018-09-24 19:00;;;;;;;;III kw. 
2018-09-24 20:00;;;;;;;;III kw. 
2018-09-24 21:00;;;;;;;;III kw. 
2018-09-24 22:00;;;;;;;;III kw. 
2018-09-24 23:00;;;;;;;;III kw. 
2018-09-25 00:00;;;;;;;;III kw. 
2018-09-25 01:00;;;;;;;;III kw. 
2018-09-25 02:00;;;;;;;;III kw. 
2018-09-25 03:00;;;;;;;;III kw. 
2018-09-25 04:00;;;;;;;;III kw. 
2018-09-25 05:00;;;;;;;;III kw. 
2018-09-25 06:00;;;;;;;;III kw. 
2018-09-25 07:00;;;;;;;;III kw. 
2018-09-25 08:00;;;;;;;;III kw. 
2018-09-25 09:00;;;;;;;;III kw. 
2018-09-25 10:00;;;;;;;;III kw. 
2018-09-25 11:00;;;;;;;;III kw. 
2018-09-25 12:00;;;;;;;;III kw. 
2018-09-25 13:00;;;;;;;;III kw. 
2018-09-25 14:00;;;;;;;;III kw. 
2018-09-25 15:00;;;;;;;;III kw. 
2018-09-25 16:00;;;;;;;;III kw. 
2018-09-25 17:00;;;;;;;;III kw. 
2018-09-25 18:00;;;;;;;;III kw. 
2018-09-25 19:00;;;;;;;;III kw. 
2018-09-25 20:00;;;;;;;;III kw. 
2018-09-25 21:00;;;;;;;;III kw. 
2018-09-25 22:00;;;;;;;;III kw. 
2018-09-25 23:00;;;;;;;;III kw. 
2018-09-26 00:00;;;;;;;;III kw. 
2018-09-26 01:00;;;;;;;;III kw. 
2018-09-26 02:00;;;;;;;;III kw. 
2018-09-26 03:00;;;;;;;;III kw. 
2018-09-26 04:00;;;;;;;;III kw. 
2018-09-26 05:00;;;;;;;;III kw. 
2018-09-26 06:00;;;;;;;;III kw. 
2018-09-26 07:00;;;;;;;;III kw. 
2018-09-26 08:00;;;;;;;;III kw. 
2018-09-26 09:00;;;;;;;;III kw. 
2018-09-26 10:00;;;;;;;;III kw. 
2018-09-26 11:00;;;;;;;;III kw. 
2018-09-26 12:00;;;;;;;;III kw. 
2018-09-26 13:00;;;;;;;;III kw. 
2018-09-26 14:00;;;;;;;;III kw. 
2018-09-26 15:00;;;;;;;;III kw. 
2018-09-26 16:00;;;;;;;;III kw. 
2018-09-26 17:00;;;;;;;;III kw. 
2018-09-26 18:00;;;;;;;;III kw. 
2018-09-26 19:00;;;;;;;;III kw. 
2018-09-26 20:00;;;;;;;;III kw. 
2018-09-26 21:00;;;;;;;;III kw. 
2018-09-26 22:00;;;;;;;;III kw. 
2018-09-26 23:00;;;;;;;;III kw. 
2018-09-27 00:00;;;;;;;;III kw. 
2018-09-27 01:00;;;;;;;;III kw. 
2018-09-27 02:00;;;;;;;;III kw. 
2018-09-27 03:00;;;;;;;;III kw. 
2018-09-27 04:00;;;;;;;;III kw. 
2018-09-27 05:00;;;;;;;;III kw. 
2018-09-27 06:00;;;;;;;;III kw. 
2018-09-27 07:00;;;;;;;;III kw. 
2018-09-27 08:00;;;;;;;;III kw. 
2018-09-27 09:00;;;;;;;;III kw. 
2018-09-27 10:00;;;;;;;;III kw. 
2018-09-27 11:00;;;;;;;;III kw. 
2018-09-27 12:00;;;;;;;;III kw. 
2018-09-27 13:00;;;;;;;;III kw. 
2018-09-27 14:00;;;;;;;;III kw. 
2018-09-27 15:00;;;;;;;;III kw. 
2018-09-27 16:00;;;;;;;;III kw. 
2018-09-27 17:00;;;;;;;;III kw. 
2018-09-27 18:00;;;;;;;;III kw. 
2018-09-27 19:00;;;;;;;;III kw. 
2018-09-27 20:00;;;;;;;;III kw. 
2018-09-27 21:00;;;;;;;;III kw. 
2018-09-27 22:00;;;;;;;;III kw. 
2018-09-27 23:00;;;;;;;;III kw. 
2018-09-28 00:00;;;;;;;;III kw. 
2018-09-28 01:00;;;;;;;;III kw. 
2018-09-28 02:00;;;;;;;;III kw. 
2018-09-28 03:00;;;;;;;;III kw. 
2018-09-28 04:00;;;;;;;;III kw. 
2018-09-28 05:00;;;;;;;;III kw. 
2018-09-28 06:00;;;;;;;;III kw. 
2018-09-28 07:00;;;;;;;;III kw. 
2018-09-28 08:00;;;;;;;;III kw. 
2018-09-28 09:00;;;;;;;;III kw. 
2018-09-28 10:00;;;;;;;;III kw. 
2018-09-28 11:00;;;;;;;;III kw. 
2018-09-28 12:00;;;;;;;;III kw. 
2018-09-28 13:00;;;;;;;;III kw. 
2018-09-28 14:00;;;;;;;;III kw. 
2018-09-28 15:00;;;;;;;;III kw. 
2018-09-28 16:00;;;;;;;;III kw. 
2018-09-28 17:00;;;;;;;;III kw. 
2018-09-28 18:00;;;;;;;;III kw. 
2018-09-28 19:00;;;;;;;;III kw. 
2018-09-28 20:00;;;;;;;;III kw. 
2018-09-28 21:00;;;;;;;;III kw. 
2018-09-28 22:00;;;;;;;;III kw. 
2018-09-28 23:00;;;;;;;;III kw. 
2018-09-29 00:00;;;;;;;;III kw. 
2018-09-29 01:00;;;;;;;;III kw. 
2018-09-29 02:00;;;;;;;;III kw. 
2018-09-29 03:00;;;;;;;;III kw. 
2018-09-29 04:00;;;;;;;;III kw. 
2018-09-29 05:00;;;;;;;;III kw. 
2018-09-29 06:00;;;;;;;;III kw. 
2018-09-29 07:00;;;;;;;;III kw. 
2018-09-29 08:00;;;;;;;;III kw. 
2018-09-29 09:00;;;;;;;;III kw. 
2018-09-29 10:00;;;;;;;;III kw. 
2018-09-29 11:00;;;;;;;;III kw. 
2018-09-29 12:00;;;;;;;;III kw. 
2018-09-29 13:00;;;;;;;;III kw. 
2018-09-29 14:00;;;;;;;;III kw. 
2018-09-29 15:00;;;;;;;;III kw. 
2018-09-29 16:00;;;;;;;;III kw. 
2018-09-29 17:00;;;;;;;;III kw. 
2018-09-29 18:00;;;;;;;;III kw. 
2018-09-29 19:00;;;;;;;;III kw. 
2018-09-29 20:00;;;;;;;;III kw. 
2018-09-29 21:00;;;;;;;;III kw. 
2018-09-29 22:00;;;;;;;;III kw. 
2018-09-29 23:00;;;;;;;;III kw. 
2018-09-30 00:00;;;;;;;;III kw. 
2018-09-30 01:00;;;;;;;;III kw. 
2018-09-30 02:00;;;;;;;;III kw. 
2018-09-30 03:00;;;;;;;;III kw. 
2018-09-30 04:00;;;;;;;;III kw. 
2018-09-30 05:00;;;;;;;;III kw. 
2018-09-30 06:00;;;;;;;;III kw. 
2018-09-30 07:00;;;;;;;;III kw. 
2018-09-30 08:00;;;;;;;;III kw. 
2018-09-30 09:00;;;;;;;;III kw. 
2018-09-30 10:00;;;;;;;;III kw. 
2018-09-30 11:00;;;;;;;;III kw. 
2018-09-30 12:00;;;;;;;;III kw. 
2018-09-30 13:00;;;;;;;;III kw. 
2018-09-30 14:00;;;;;;;;III kw. 
2018-09-30 15:00;;;;;;;;III kw. 
2018-09-30 16:00;;;;;;;;III kw. 
2018-09-30 17:00;;;;;;;;III kw. 
2018-09-30 18:00;;;;;;;;III kw. 
2018-09-30 19:00;;;;;;;;III kw. 
2018-09-30 20:00;;;;;;;;III kw. 
2018-09-30 21:00;;;;;;;;III kw. 
2018-09-30 22:00;;;;;;;;III kw. 
2018-09-30 23:00;;;;;;;;III kw. 
2018-10-01 00:00;;;;;;;;IV kw. 
2018-10-01 01:00;;;;;;;;IV kw. 
2018-10-01 02:00;;;;;;;;IV kw. 
2018-10-01 03:00;;;;;;;;IV kw. 
2018-10-01 04:00;;;;;;;;IV kw. 
2018-10-01 05:00;;;;;;;;IV kw. 
2018-10-01 06:00;;;;;;;;IV kw. 
2018-10-01 07:00;;;;;;;;IV kw. 
2018-10-01 08:00;;;;;;;;IV kw. 
2018-10-01 09:00;;;;;;;;IV kw. 
